GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj	Chromosome	Start	End	Strand	Feature	Gene name
FBgn0028473	22209.0339598119	-0.562626872027444	0.0864162900274565	-6.51065756061367	7.4822539884815e-11	4.12286492065946e-09	chr2R	9396264	9398734	-	protein_coding	Non1
FBgn0036663	7669.7110472058	-0.663468743067291	0.1020163086134	-6.50355567737276	7.84433691688434e-11	4.29502270050421e-09	chr3L	16787572	16807731	-	protein_coding	CG9674
FBgn0044047	523.845912032422	-0.753211541721115	0.11585006259593	-6.50160668750108	7.94666471947515e-11	4.32368531372198e-09	chrX	2331492	2334658	-	protein_coding	Ilp6
FBgn0031547	266.309775541423	-1.17444636144273	0.181232159473564	-6.48034192636792	9.15149873996311e-11	4.9481009749638e-09	chr2L	3522520	3524056	-	protein_coding	Sr-CIV
FBgn0004108	652.649706617504	0.757821105753232	0.1169970256748	6.4772681303851	9.33981386893639e-11	5.01855464473097e-09	chr3L	16766071	16777465	+	protein_coding	Nrt
FBgn0259740	677.163602332149	0.768433217390594	0.118739879305356	6.47156811920334	9.69910146531208e-11	5.17943992447005e-09	chr3R	10849824	10851788	+	protein_coding	CG42394
FBgn0013811	350.766319884128	-0.837222991325378	0.130648312368029	-6.4082189517073	1.47229373804868e-10	7.81399578396265e-09	chr3L	1759171	1771758	-	protein_coding	Dhc62B
FBgn0011274	792.847146384338	-0.686237649613385	0.10719486028901	-6.40177754570703	1.53578322465148e-10	8.10125651003658e-09	chr2L	17413247	17433161	-	protein_coding	Dif
FBgn0063492	587.272882946283	0.728299377254059	0.113857806958006	6.39656951694736	1.58906504603029e-10	8.33151618982305e-09	chr2R	18407833	18408955	+	protein_coding	GstE8
FBgn0031313	1469.82770076219	-0.669145075646253	0.104658177958597	-6.39362435595781	1.61999128757465e-10	8.44249676434234e-09	chr2L	1160289	1163886	-	protein_coding	CG5080
FBgn0286071	428.145746911557	0.750270884147676	0.117661194724073	6.37653634154518	1.81137782882479e-10	9.34142547169926e-09	chr3R	15442245	15476193	-	protein_coding	AdamTS-A
FBgn0052412	1131.76148525344	-0.630823571157057	0.0989324177515152	-6.37630804436087	1.81407869523231e-10	9.34142547169926e-09	chr3L	5900834	5902456	-	protein_coding	QC
FBgn0267635	176.565094178472	1.04538476710864	0.164594201724664	6.35128550188772	2.13522995046336e-10	1.09301031369577e-08	chr3L	20404269	20407558	+	ncRNA	lncRNA:CR45973
FBgn0031307	1808.84152391546	0.709308531174891	0.111966239139381	6.33502149064694	2.37308194332019e-10	1.207619523039e-08	chr2L	1143200	1147395	+	protein_coding	MFS3
FBgn0033775	46.2344311814749	1.3855180651968	0.21876212709794	6.33344575487924	2.39745621528118e-10	1.21288852154371e-08	chr2R	12840812	12842558	-	protein_coding	Cyp9h1
FBgn0250867	536.709593799802	0.771922357640006	0.121991149935876	6.32769145996054	2.48856102147463e-10	1.25165938353355e-08	chr2L	20965519	21052164	-	protein_coding	CG42238
FBgn0030529	9571.39441043706	-0.538642827334752	0.0854195517768915	-6.30584937675207	2.86617671872361e-10	1.43325403431664e-08	chrX	13812970	13822307	-	protein_coding	Clic
FBgn0038865	273.983994701258	-0.91389301884496	0.145276311301611	-6.290722903527	3.15990950153681e-10	1.57105615504569e-08	chr3R	21159237	21161092	-	protein_coding	cDIP
FBgn0005640	1578.9920730356	0.624001295080158	0.0992518955017698	6.28704662944227	3.2356221508888e-10	1.59950669870509e-08	chr3L	3515750	3610521	+	protein_coding	Eip63E
FBgn0011722	12863.6403897208	-0.597171272012413	0.0950654238521895	-6.28168736659621	3.34917834277968e-10	1.64623533201062e-08	chr2L	6415178	6423310	-	protein_coding	Tig
FBgn0263873	778.528343280311	-0.870971259494687	0.138946190491447	-6.26840690208272	3.64760596447354e-10	1.78279317506557e-08	chr2L	19796364	19958424	+	protein_coding	sick
FBgn0027594	7074.89319118208	-0.555389564039324	0.0887052207070784	-6.26106963730271	3.8234572558502e-10	1.85824318653709e-08	chr3L	1715594	1731107	-	protein_coding	drpr
FBgn0030037	709.111525770565	0.652344712291091	0.104525171207629	6.24102983763853	4.3469930874871e-10	2.10088475976821e-08	chrX	8433922	8437820	-	protein_coding	Miga
FBgn0025678	10053.0401293928	0.497143197038293	0.0796900706966457	6.23845847659937	4.41903887112827e-10	2.12383918189615e-08	chr2L	16354885	16356735	-	protein_coding	CaBP1
FBgn0039809	571.099435499704	-0.822367455224635	0.132095705973481	-6.22554267880387	4.7989199143162e-10	2.29367161208561e-08	chr3R	30881791	30883503	-	protein_coding	CG15547
FBgn0033724	152.113964994451	1.14790616375666	0.18449554665213	6.22186380423078	4.91283424949525e-10	2.33521588419689e-08	chr2R	12383044	12384520	+	protein_coding	CG8501
FBgn0260745	6027.53404929252	-0.5709258709668	0.0920216861050783	-6.20425353122597	5.49571278912521e-10	2.59800061960231e-08	chr3R	11984861	11993315	-	protein_coding	mfas
FBgn0013272	13716.1287419496	-0.477810674856392	0.0770488174375654	-6.20140179625176	5.59624360786265e-10	2.63114692671847e-08	chr2R	22317661	22329416	+	protein_coding	Gp150
FBgn0026376	1386.51399323404	-0.885337436464924	0.142892778383929	-6.19581651695631	5.79836428292149e-10	2.71144050873264e-08	chr3L	13906896	13925335	-	protein_coding	Rgl
FBgn0035344	76.8633213284638	-1.23392590458664	0.199417454131397	-6.18765247987572	6.10667682151e-10	2.84026135391844e-08	chr3L	2476258	2478448	-	protein_coding	Cyp4d20
FBgn0262620	253.433214611439	0.959465660935442	0.155569691160261	6.16743308918086	6.9407466834734e-10	3.21093045768601e-08	chr2L	21657624	21658249	+	ncRNA	lncRNA:CR43144
FBgn0267252	106.908419399831	-1.13170550005249	0.183541014696488	-6.16595425237205	7.00593389944071e-10	3.22384756191817e-08	chr2L	9256562	9302494	+	protein_coding	Ggamma30A
FBgn0038877	990.843483929096	-0.639341472270823	0.104024717799183	-6.14605341689133	7.94345424222445e-10	3.61678013944651e-08	chr3R	21271077	21273817	-	protein_coding	CG3308
FBgn0261808	398.092236317446	-0.796793776651038	0.129633545475528	-6.146509174984	7.92067431183051e-10	3.61678013944651e-08	chr3R	11197591	11208633	+	protein_coding	cu
FBgn0027949	1427.83789410477	0.600432604036306	0.0977473642571894	6.14269866608852	8.11311074715156e-10	3.67468696720462e-08	chr2L	19577700	19579131	+	protein_coding	msb1l
FBgn0026721	3814.69173431834	-0.698509196308761	0.113754010443961	-6.14052369303385	8.22498652732544e-10	3.70595616916106e-08	chr2R	17054001	17059299	+	protein_coding	fat-spondin
FBgn0032638	127.181816828965	-1.15001461035742	0.187385229795976	-6.13716786328117	8.40056079048727e-10	3.76545344033707e-08	chr2L	17454262	17455923	-	protein_coding	SPH93
FBgn0010591	1627.43657165247	-0.648627250613697	0.105712160229879	-6.13578654719768	8.47388735671431e-10	3.77874224345028e-08	chr2R	17088440	17091958	-	protein_coding	Sply
FBgn0020257	1097.4672937257	-0.634936971897471	0.103575263421829	-6.13019895794592	8.77692441071077e-10	3.89380374754148e-08	chr2R	22684954	22688987	-	protein_coding	Ppa
FBgn0086355	4042.68258338477	0.635031740275277	0.10385254507224	6.11474412912606	9.67120112072094e-10	4.26865106608964e-08	chr3R	30132980	30134599	-	protein_coding	Tpi
FBgn0266005	390.666666964937	-0.841096814031731	0.137758487452905	-6.10558978675833	1.02421756826938e-09	4.49771887466924e-08	chrX	1047241	1088866	+	ncRNA	lncRNA:CR44779
FBgn0034354	364.623569850594	0.836998592197194	0.137746496738775	6.07636935975579	1.22934068053219e-09	5.37122536731512e-08	chr2R	18503607	18505025	+	protein_coding	GstE11
FBgn0031258	144.272042695933	-1.08185091442915	0.178535372330959	-6.05958864232057	1.36470104670988e-09	5.93267776637545e-08	chr2L	458875	472200	-	protein_coding	CG4297
FBgn0000299	50267.4259535465	0.570406589416166	0.0943621975353274	6.04486334903993	1.49536689116222e-09	6.46820948772217e-08	chr2L	5029608	5037279	+	protein_coding	Col4a1
FBgn0035761	564.700336405343	0.682068734576113	0.113190555100678	6.02584494765876	1.68228404011347e-09	7.24051703035902e-08	chr3L	7321098	7323411	-	protein_coding	RhoGEF4
FBgn0033782	157.571372881534	-1.09183419849609	0.181459603433972	-6.01695461598085	1.77728882749058e-09	7.61154734981236e-08	chr2R	12924566	12930644	+	protein_coding	sug
FBgn0037635	191.252929697033	-0.90713145402967	0.151016045746874	-6.00685476528871	1.89156813104928e-09	8.06106202054546e-08	chr3R	8807678	8813579	-	protein_coding	CG9837
FBgn0031689	270.377587704601	0.86239831693509	0.1436240015885	6.00455569679757	1.91856547755663e-09	8.13603428742274e-08	chr2L	5210459	5212445	+	protein_coding	Cyp28d1
FBgn0036007	1246.17384961202	0.704514563780918	0.117357211194383	6.0031638159329	1.93509201301613e-09	8.16608829492808e-08	chr3L	9494554	9505328	-	protein_coding	path
FBgn0267488	2392.10085049677	0.603155055107479	0.10056211987173	5.99783552571109	1.99964898671748e-09	8.39755504082182e-08	chr2L	8074116	8082982	-	protein_coding	Mcr
FBgn0032029	336.377592910783	-0.836202540527485	0.140013380775952	-5.97230447470996	2.33925424919205e-09	9.77627464239636e-08	chr2L	8370453	8374250	+	protein_coding	CG17292
FBgn0039640	72.4661209150608	-1.24106483203161	0.20814470304964	-5.9625098013454	2.48392747078379e-09	1.03309887258416e-07	chr3R	29138661	29145787	+	protein_coding	CG14516
FBgn0027091	1170.16222236978	-0.622566632163102	0.104457067372426	-5.96002403497922	2.52200836720675e-09	1.04391839161271e-07	chr2R	16143146	16145906	+	protein_coding	CysRS
FBgn0035266	376.184083146777	0.873394146603907	0.146817299892091	5.94885035514099	2.70032370812507e-09	1.10713272033128e-07	chr3L	1738406	1745421	+	protein_coding	Gk2
FBgn0031913	980.618035532498	-0.716827606957288	0.120493507109681	-5.94909737588423	2.69625206521943e-09	1.10713272033128e-07	chr2L	7430529	7433516	-	protein_coding	CG5958
FBgn0035727	67.8155455971664	1.20862678116618	0.203307310755347	5.94482695519296	2.76749056811873e-09	1.12931891060354e-07	chr3L	6971578	6972467	-	protein_coding	CG10063
FBgn0035232	1724.86493440446	-0.554468917126556	0.0933788327301645	-5.93784373733602	2.88795097785464e-09	1.17294196757843e-07	chr3L	1555362	1558484	-	protein_coding	CG12099
FBgn0039098	310.969627481851	-0.888102999432204	0.149607638904497	-5.93621425974867	2.91678572256093e-09	1.17911744326517e-07	chr3R	23677357	23678421	+	protein_coding	GILT3
FBgn0032036	7839.05070773397	-0.557582292746108	0.0941334839219645	-5.92331516390423	3.15515326058916e-09	1.26954562127241e-07	chr2L	8384454	8388804	+	protein_coding	CG13384
FBgn0001122	1027.09758660478	0.683571426800988	0.115880841065108	5.89891668474276	3.65895924784873e-09	1.45869384576679e-07	chr2R	10437984	10465701	+	protein_coding	Galphao
FBgn0030598	37.7032368701724	1.33787785376237	0.226792870794403	5.8991177680149	3.65450331579073e-09	1.45869384576679e-07	chrX	14919251	14923493	-	protein_coding	CG9503
FBgn0003074	2130.24900297736	0.5809959627433	0.0987167915338952	5.88548263892684	3.96894049711809e-09	1.57501395598938e-07	chr2R	8910899	8914069	-	protein_coding	Pgi
FBgn0031117	336.254576317748	0.83453140535651	0.141931711687472	5.87980934940119	4.10739291568763e-09	1.62251397779058e-07	chrX	20467454	20469796	+	protein_coding	GstT3
FBgn0036896	629.989428236084	-0.778468240284277	0.132492629018708	-5.87555885976385	4.21419193095754e-09	1.65713519975971e-07	chr3L	19624405	19635783	-	protein_coding	wnd
FBgn0039613	2547.99351143886	-0.542599424512159	0.0925100145333382	-5.86530471591939	4.48308621184093e-09	1.75489496916904e-07	chr3R	28880791	28882945	+	protein_coding	Nepl20
FBgn0259821	174.460594885044	0.923938281566844	0.157634219508759	5.86127989497549	4.59313008219254e-09	1.78987244779494e-07	chr3R	4077938	4104326	+	protein_coding	CG42402
FBgn0032859	3511.72837246072	-0.489980435485447	0.0838214561482197	-5.84552521515523	5.04972434759737e-09	1.95897602381457e-07	chr2L	20417056	20423027	+	protein_coding	Arpc2
FBgn0039886	885.299777879607	-0.623354840157431	0.107307242405879	-5.80906587646392	6.28223683922852e-09	2.42623352215026e-07	chr3R	31978120	31990909	+	protein_coding	CG2003
FBgn0005660	197.644292025189	0.866604176846542	0.149214688568452	5.80776721890212	6.33114559696564e-09	2.4342551359711e-07	chr2L	544924	552923	-	protein_coding	Ets21C
FBgn0263041	109.590839178953	-1.20135517734507	0.207593733407663	-5.787049337303	7.16335443859482e-09	2.74204332957008e-07	chr3R	15637167	15638181	+	protein_coding	CG43336
FBgn0266873	904.60022001994	0.592157043961081	0.102508542967699	5.77666043061086	7.61978470951436e-09	2.90391002299598e-07	chr2L	21929063	21931698	+	ncRNA	lncRNA:CR45334
FBgn0039776	3295.23429071967	-0.510851703498677	0.0885193728581185	-5.77107233144868	7.8768652062333e-09	2.98871758329493e-07	chr3R	30466049	30485799	+	protein_coding	PH4alphaEFB
FBgn0001091	4204.60098406652	0.617838640409783	0.107341385938431	5.75582879807573	8.62177308035191e-09	3.25707244183949e-07	chr2R	7791900	7793380	-	protein_coding	Gapdh1
FBgn0262579	5507.8144092503	-0.567990691256949	0.0988533572656598	-5.74579060304976	9.14924748863745e-09	3.43375552066368e-07	chr3L	8063873	8108897	+	protein_coding	Sarm
FBgn0034400	5921.06015797587	-0.528551419003486	0.0919951272426766	-5.74542842480347	9.1688536038991e-09	3.43375552066368e-07	chr2R	18836820	18846619	-	protein_coding	CG15099
FBgn0010225	12838.8535145438	-0.488592876323561	0.0855110829242035	-5.71379591528091	1.10483490341024e-08	4.11979601267326e-07	chr3R	4235216	4241057	+	protein_coding	Gel
FBgn0030349	1835.99646992066	-0.569767977160724	0.0999112063724352	-5.70274344438222	1.17894359275303e-08	4.37727082442338e-07	chrX	11877736	11887162	-	protein_coding	CG10353
FBgn0038660	1608.4141633272	-0.51740768148779	0.0908570974655548	-5.69474147777994	1.23558996140165e-08	4.56798664789987e-07	chr3R	18911052	18912922	-	protein_coding	Sgsh
FBgn0033504	2126.56574869333	-0.671173832523916	0.117889066045658	-5.69326617842552	1.24631856453622e-08	4.58804336246931e-07	chr2R	10269015	10307024	+	protein_coding	CAP
FBgn0031516	869.771749287961	0.667558449018269	0.117509047139858	5.68091108954146	1.33979115115717e-08	4.91124290197485e-07	chr2L	3294925	3303130	-	protein_coding	CG9663
FBgn0015568	206.461249517425	0.892371094856694	0.157245659481534	5.67501257458549	1.3867846848672e-08	5.04081022373184e-07	chr3R	7545732	7549124	-	protein_coding	alpha-Est1
FBgn0259224	300.212383073638	0.956099040676404	0.168475251460671	5.67501180373426	1.38679092965921e-08	5.04081022373184e-07	chr3L	3472446	3510895	+	protein_coding	CG42324
FBgn0041629	13052.960107701	0.51889231897955	0.0920351990209314	5.6379768229929	1.7205965931647e-08	6.22798373534217e-07	chrX	8709651	8712478	+	protein_coding	Hexo2
FBgn0032775	3158.99874918198	-0.716980192100744	0.127402344491677	-5.62768444302519	1.82644821954384e-08	6.58358481136406e-07	chr2L	19390369	19398493	-	protein_coding	CG17544
FBgn0027348	235.794389602953	-0.900872396313057	0.160206907406735	-5.62318074105203	1.87473071520657e-08	6.72958316068549e-07	chr2L	14013003	14019328	+	protein_coding	bgm
FBgn0037739	321.346490790778	0.732968068768575	0.13040628246274	5.62064997886893	1.90240356877749e-08	6.80069969979092e-07	chr3R	9746166	9747744	-	protein_coding	CG12948
FBgn0045852	2114.68150951203	-0.620682805743892	0.11057618817633	-5.61316876608301	1.98654676793774e-08	7.07226999564996e-07	chr2L	18762873	18792906	-	protein_coding	ham
FBgn0285963	1757.67897996889	0.515462856943229	0.0919940182392025	5.60322145732263	2.10404117928148e-08	7.45986075490333e-07	chr3R	26915760	26945309	+	protein_coding	CG46339
FBgn0020248	35.9047135379435	1.26566552184518	0.225997956766622	5.60034055153948	2.13931106271026e-08	7.55395102183936e-07	chr3L	1475437	1489547	-	protein_coding	stet
FBgn0029095	4112.6592551366	-0.489476379039296	0.0875487991928515	-5.59089768851178	2.25898663962418e-08	7.9441030160117e-07	chr2L	861848	868354	-	protein_coding	aru
FBgn0259111	2429.07199011956	0.574482478811585	0.102963715029702	5.57946533539377	2.41259018218848e-08	8.44992618061237e-07	chr2L	7223327	7249343	-	protein_coding	Ndae1
FBgn0013680	77.348280515649	1.27422365712577	0.229629769705678	5.54903512187889	2.87250474298703e-08	1.00201768272503e-06	chrM	239	1263	+	protein_coding	mt:ND2
FBgn0010470	4891.89087003612	0.453692302578925	0.0821190210736305	5.52481382080931	3.29835185386654e-08	1.14594545734134e-06	chr2R	21487166	21497929	-	protein_coding	Fkbp14
FBgn0000079	158.98640027863	-1.00042945394516	0.181643484747476	-5.5076539372495	3.63647380531e-08	1.25836539558947e-06	chr2R	17118635	17120303	-	protein_coding	Amy-p
FBgn0027596	533.478042710814	-0.76966799598171	0.140209634337647	-5.48940876721944	4.03281351884954e-08	1.38995497018197e-06	chr2R	14901474	14928425	-	protein_coding	Kank
FBgn0001114	38048.8325026404	-0.536941842676708	0.0978742148110501	-5.48603984934433	4.11044210250544e-08	1.41108867574502e-06	chr2L	8672697	8676804	+	protein_coding	Glt
FBgn0086906	1145.87853291593	0.67631595793	0.124139606992184	5.4480272196494	5.09315653110935e-08	1.74153743678368e-06	chr3L	2039680	2115611	-	protein_coding	sls
FBgn0013688	23.9087109850574	1.2442818701725	0.229178236816575	5.4293195002123	5.65693330839379e-08	1.92669803350058e-06	chrM	14130	14916	-	rRNA	mt:srRNA
FBgn0033188	1323.15003525026	-0.53385546167339	0.0983985577200381	-5.42543990525051	5.78119786021247e-08	1.96129971328228e-06	chr2R	7526117	7532981	-	protein_coding	Drat
FBgn0041342	3686.39361309026	-0.545022678786007	0.100485845399251	-5.42387514003113	5.83206277889881e-08	1.97082715235366e-06	chr3L	1546091	1553504	+	protein_coding	Pcyt1
FBgn0039637	2997.77528783014	-0.50809553731377	0.0937733767268946	-5.41833466009811	6.0156734613122e-08	2.02496463477867e-06	chr3R	29123369	29128247	+	protein_coding	Ctl2
FBgn0261602	49355.7936660565	-0.606259192000447	0.111961062891998	-5.41491100870726	6.1319195509948e-08	2.05609441998667e-06	chr3L	2587455	2588883	+	protein_coding	RpL8
FBgn0013576	2588.57024242894	-0.472897036364077	0.0873589101887976	-5.41326620652736	6.18853800524102e-08	2.06706726962703e-06	chr3R	5270115	5350443	-	protein_coding	mtd
FBgn0036732	2476.20284839816	-0.550286421300493	0.101953218101765	-5.39744042950388	6.75983069100706e-08	2.24920366568854e-06	chr3L	17487117	17511693	+	protein_coding	Oatp74D
FBgn0034391	66.0378425327785	1.11602046777905	0.207833070613814	5.36979251898168	7.88272794746732e-08	2.61277699132336e-06	chr2R	18783298	18794594	+	protein_coding	CG15080
FBgn0003447	37.2978097085874	1.21754223469618	0.227595540009645	5.34958740687355	8.81549767921973e-08	2.91079658102786e-06	chrX	7964023	7986601	+	protein_coding	sn
FBgn0264693	4477.18193169954	-0.532398421655796	0.099743638980066	-5.33766791646931	9.41496958829223e-08	3.09691642236943e-06	chr3L	4122906	4134550	-	protein_coding	ens
FBgn0052681	158.735978018403	-0.88817130985039	0.166976233146088	-5.31914807943549	1.04254259446147e-07	3.41630150935082e-06	chrX	10376650	10381352	-	protein_coding	CG32681
